Entity,Code,Year,Fossil fuels per capita (kWh)
Thailand,THA,1999,11483.036
Thailand,THA,2000,11513.316
Thailand,THA,2001,12025.238
Thailand,THA,2002,13085.389
Thailand,THA,2003,14082.476
Thailand,THA,2004,15018.959
Thailand,THA,2005,15452.026
Thailand,THA,2006,15498.017
Thailand,THA,2007,16097.098
Thailand,THA,2008,16199.632
Thailand,THA,2009,16661.468
Thailand,THA,2010,17675.982
Thailand,THA,2011,18164.98
Thailand,THA,2012,19268.543
Thailand,THA,2013,19497.057
Thailand,THA,2014,19864.579
Thailand,THA,2015,20416.839
Thailand,THA,2016,20715.064
Thailand,THA,2017,20853.322
Thailand,THA,2018,21153.479
Thailand,THA,2019,21013.216
Trinidad and Tobago,TTO,1965,36870.264
Trinidad and Tobago,TTO,1966,38930.808
Trinidad and Tobago,TTO,1967,41230.124
Trinidad and Tobago,TTO,1968,42228.055
Trinidad and Tobago,TTO,1969,43268.217
Trinidad and Tobago,TTO,1970,47281.077
Trinidad and Tobago,TTO,1971,47121.828
Trinidad and Tobago,TTO,1972,64186.424
Trinidad and Tobago,TTO,1973,62774.178
Trinidad and Tobago,TTO,1974,59623.454
Trinidad and Tobago,TTO,1975,47320.813
Trinidad and Tobago,TTO,1976,52500.38
Trinidad and Tobago,TTO,1977,53875.7
Trinidad and Tobago,TTO,1978,53456.402
Trinidad and Tobago,TTO,1979,46558.545
Trinidad and Tobago,TTO,1980,44117.321
Trinidad and Tobago,TTO,1981,45889.434
Trinidad and Tobago,TTO,1982,53041.253
Trinidad and Tobago,TTO,1983,50936.98
Trinidad and Tobago,TTO,1984,49476.482
Trinidad and Tobago,TTO,1985,50468.378
Trinidad and Tobago,TTO,1986,51875.24
Trinidad and Tobago,TTO,1987,48464.314
Trinidad and Tobago,TTO,1988,52880.296
Trinidad and Tobago,TTO,1989,51639.299
Trinidad and Tobago,TTO,1990,56921.416
Trinidad and Tobago,TTO,1991,56394.724
Trinidad and Tobago,TTO,1992,59297.283
Trinidad and Tobago,TTO,1993,62160.942
Trinidad and Tobago,TTO,1994,65552.953
Trinidad and Tobago,TTO,1995,70866.581
Trinidad and Tobago,TTO,1996,80085.107
Trinidad and Tobago,TTO,1997,79934.763
Trinidad and Tobago,TTO,1998,81009.226
Trinidad and Tobago,TTO,1999,89898.487
Trinidad and Tobago,TTO,2000,93742.142
Trinidad and Tobago,TTO,2001,100728.859
Trinidad and Tobago,TTO,2002,108891.306
Trinidad and Tobago,TTO,2003,121455.392
Trinidad and Tobago,TTO,2004,132922.288
Trinidad and Tobago,TTO,2005,141869.497
Trinidad and Tobago,TTO,2006,164810.384
Trinidad and Tobago,TTO,2007,169317.753
Trinidad and Tobago,TTO,2008,166062.245
Trinidad and Tobago,TTO,2009,163814.43
Trinidad and Tobago,TTO,2010,176098.881
Trinidad and Tobago,TTO,2011,171903.191
Trinidad and Tobago,TTO,2012,168096.38
Trinidad and Tobago,TTO,2013,170077.543
Trinidad and Tobago,TTO,2014,168208.656
Trinidad and Tobago,TTO,2015,162254.883
Trinidad and Tobago,TTO,2016,143120.031
Trinidad and Tobago,TTO,2017,151208.261
Trinidad and Tobago,TTO,2018,142567.379
Trinidad and Tobago,TTO,2019,142110.53
Turkey,TUR,1965,2733.701
Turkey,TUR,1966,3077.53
Turkey,TUR,1967,3108.211
Turkey,TUR,1968,3502.149
Turkey,TUR,1969,3737.255
Turkey,TUR,1970,3933.51
Turkey,TUR,1971,4315.339
Turkey,TUR,1972,4684.522
Turkey,TUR,1973,5264.62
Turkey,TUR,1974,5188.76
Turkey,TUR,1975,5487.359
Turkey,TUR,1976,5919.805
Turkey,TUR,1977,6374.423
Turkey,TUR,1978,6576.681
Turkey,TUR,1979,5963.043
Turkey,TUR,1980,6014.811
Turkey,TUR,1981,5857.847
Turkey,TUR,1982,6231.194
Turkey,TUR,1983,6504.205
Turkey,TUR,1984,6608.056
Turkey,TUR,1985,7132.722
Turkey,TUR,1986,7689.607
Turkey,TUR,1987,8304.67
Turkey,TUR,1988,8483.253
Turkey,TUR,1989,8763.363
Turkey,TUR,1990,9148.845
Turkey,TUR,1991,9232.024
Turkey,TUR,1992,9406.288
Turkey,TUR,1993,9794.238
Turkey,TUR,1994,9452.417
Turkey,TUR,1995,10336.292
Turkey,TUR,1996,11016.357
Turkey,TUR,1997,11460.011
Turkey,TUR,1998,11504.485
Turkey,TUR,1999,11340.335
Turkey,TUR,2000,12215.829
Turkey,TUR,2001,11124
Turkey,TUR,2002,11673.468
Turkey,TUR,2003,12213.112
Turkey,TUR,2004,12554.896
Turkey,TUR,2005,13002.923
Turkey,TUR,2006,14237.289
Turkey,TUR,2007,15393.501
Turkey,TUR,2008,15356.753
Turkey,TUR,2009,15249.688
Turkey,TUR,2010,15278.435
Turkey,TUR,2011,16140.839
Turkey,TUR,2012,16738.599
Turkey,TUR,2013,16145.572
Turkey,TUR,2014,17062.332
Turkey,TUR,2015,17534.128
Turkey,TUR,2016,18057.627
Turkey,TUR,2017,19117.622
Turkey,TUR,2018,18245.443
Turkey,TUR,2019,17595.499
Turkmenistan,TKM,1985,44110.763
Turkmenistan,TKM,1986,53579.627
Turkmenistan,TKM,1987,52003.079
Turkmenistan,TKM,1988,51051.6
Turkmenistan,TKM,1989,51110.359
Turkmenistan,TKM,1990,41227.727
Turkmenistan,TKM,1991,41167.09
Turkmenistan,TKM,1992,38194.603
Turkmenistan,TKM,1993,30485.769
Turkmenistan,TKM,1994,31699.141
Turkmenistan,TKM,1995,25515.28
Turkmenistan,TKM,1996,36481.233
Turkmenistan,TKM,1997,27498.211
Turkmenistan,TKM,1998,33790.588
Turkmenistan,TKM,1999,31872.43
Turkmenistan,TKM,2000,26530.37
Turkmenistan,TKM,2001,33134.951
Turkmenistan,TKM,2002,27669.464
Turkmenistan,TKM,2003,37824.273
Turkmenistan,TKM,2004,37082.228
Turkmenistan,TKM,2005,37138.113
Turkmenistan,TKM,2006,37100.623
Turkmenistan,TKM,2007,35557.222
Turkmenistan,TKM,2008,28777.736
Turkmenistan,TKM,2009,46244.531
Turkmenistan,TKM,2010,49057.85
Turkmenistan,TKM,2011,53534.711
Turkmenistan,TKM,2012,57318.617
Turkmenistan,TKM,2013,49987.317
Turkmenistan,TKM,2014,50863.835
Turkmenistan,TKM,2015,59802.538
Turkmenistan,TKM,2016,58197.63
Turkmenistan,TKM,2017,56630.189
Turkmenistan,TKM,2018,62390.34
Turkmenistan,TKM,2019,67654.188
Ukraine,UKR,1985,51016.826
Ukraine,UKR,1986,51691.642
Ukraine,UKR,1987,52343.512
Ukraine,UKR,1988,50951.831
Ukraine,UKR,1989,48877.243
Ukraine,UKR,1990,56940.721
Ukraine,UKR,1991,52364.357
Ukraine,UKR,1992,45345.163
Ukraine,UKR,1993,37539.374
Ukraine,UKR,1994,31405.131
Ukraine,UKR,1995,30275.103
Ukraine,UKR,1996,28746.08
Ukraine,UKR,1997,27008
Ukraine,UKR,1998,26454.334
Ukraine,UKR,1999,27110.987
Ukraine,UKR,2000,27341.297
Ukraine,UKR,2001,27211.501
Ukraine,UKR,2002,27232.542
Ukraine,UKR,2003,28110.796
Ukraine,UKR,2004,27924.936
Ukraine,UKR,2005,28167.015
Ukraine,UKR,2006,28727.098
Ukraine,UKR,2007,28714.886
Ukraine,UKR,2008,27840.552
Ukraine,UKR,2009,23259.073
Ukraine,UKR,2010,24964.42
Ukraine,UKR,2011,26353.367
Ukraine,UKR,2012,25679.804
Ukraine,UKR,2013,24345.423
Ukraine,UKR,2014,20838.404
Ukraine,UKR,2015,16612.656
Ukraine,UKR,2016,18038.444
Ukraine,UKR,2017,16149.581
Ukraine,UKR,2018,16760.751
Ukraine,UKR,2019,16150.036
United Arab Emirates,ARE,1965,5696.892
United Arab Emirates,ARE,1966,5700.262
United Arab Emirates,ARE,1967,31804.472
United Arab Emirates,ARE,1968,37949.282
United Arab Emirates,ARE,1969,34329.709
United Arab Emirates,ARE,1970,40874.888
United Arab Emirates,ARE,1971,52844.918
United Arab Emirates,ARE,1972,47281.458
United Arab Emirates,ARE,1973,51375.006
United Arab Emirates,ARE,1974,47742.032
United Arab Emirates,ARE,1975,43538.736
United Arab Emirates,ARE,1976,47320.157
United Arab Emirates,ARE,1977,67525.904
United Arab Emirates,ARE,1978,68635.996
United Arab Emirates,ARE,1979,72286.091
United Arab Emirates,ARE,1980,106156.191
United Arab Emirates,ARE,1981,115353.264
United Arab Emirates,ARE,1982,117485.355
United Arab Emirates,ARE,1983,107237.52
United Arab Emirates,ARE,1984,126815.157
United Arab Emirates,ARE,1985,148924.755
United Arab Emirates,ARE,1986,170406.805
United Arab Emirates,ARE,1987,179304.736
United Arab Emirates,ARE,1988,186732.793
United Arab Emirates,ARE,1989,198214.976
United Arab Emirates,ARE,1990,189835.038
United Arab Emirates,ARE,1991,218369.336
United Arab Emirates,ARE,1992,199153.415
United Arab Emirates,ARE,1993,195854.575
United Arab Emirates,ARE,1994,203563.401
United Arab Emirates,ARE,1995,201773.488
United Arab Emirates,ARE,1996,197816.546
United Arab Emirates,ARE,1997,196315.856
United Arab Emirates,ARE,1998,190797.969
United Arab Emirates,ARE,1999,182424.01
United Arab Emirates,ARE,2000,171943.728
United Arab Emirates,ARE,2001,164947.5
United Arab Emirates,ARE,2002,171136.584
United Arab Emirates,ARE,2003,171027.983
United Arab Emirates,ARE,2004,166837.843
United Arab Emirates,ARE,2005,154367.463
United Arab Emirates,ARE,2006,140584.963
United Arab Emirates,ARE,2007,133221.44
United Arab Emirates,ARE,2008,132858.604
United Arab Emirates,ARE,2009,117453.768
United Arab Emirates,ARE,2010,113961.661
United Arab Emirates,ARE,2011,114860.84
United Arab Emirates,ARE,2012,118047.943
United Arab Emirates,ARE,2013,123632.321
United Arab Emirates,ARE,2014,122799.439
United Arab Emirates,ARE,2015,134406.954
United Arab Emirates,ARE,2016,138132.145
United Arab Emirates,ARE,2017,137865.649
United Arab Emirates,ARE,2018,138117.203
United Arab Emirates,ARE,2019,136259.373
United Kingdom,GBR,1965,41659.317
United Kingdom,GBR,1966,41355.399
United Kingdom,GBR,1967,40966.742
United Kingdom,GBR,1968,42190.808
United Kingdom,GBR,1969,43463.042
United Kingdom,GBR,1970,44334.887
United Kingdom,GBR,1971,43331.894
United Kingdom,GBR,1972,43787.412
United Kingdom,GBR,1973,46000.328
United Kingdom,GBR,1974,43245.997
United Kingdom,GBR,1975,40796.723
United Kingdom,GBR,1976,41314.107
United Kingdom,GBR,1977,41948.942
United Kingdom,GBR,1978,42335.929
United Kingdom,GBR,1979,44348.677
United Kingdom,GBR,1980,40285.046
United Kingdom,GBR,1981,39031.483
United Kingdom,GBR,1982,38174.76
United Kingdom,GBR,1983,38014.222
United Kingdom,GBR,1984,37754.708
United Kingdom,GBR,1985,39098.003
United Kingdom,GBR,1986,40254.712
United Kingdom,GBR,1987,40308.849
United Kingdom,GBR,1988,40328.535
United Kingdom,GBR,1989,39860.665
United Kingdom,GBR,1990,40339.756
United Kingdom,GBR,1991,40938.669
United Kingdom,GBR,1992,40185.378
United Kingdom,GBR,1993,39998.546
United Kingdom,GBR,1994,39338.803
United Kingdom,GBR,1995,39355.711
United Kingdom,GBR,1996,41133.305
United Kingdom,GBR,1997,39957.524
United Kingdom,GBR,1998,40158.451
United Kingdom,GBR,1999,39949.316
United Kingdom,GBR,2000,40652.015
United Kingdom,GBR,2001,40822.234
United Kingdom,GBR,2002,39725.241
United Kingdom,GBR,2003,40201.999
United Kingdom,GBR,2004,40494.974
United Kingdom,GBR,2005,40519.38
United Kingdom,GBR,2006,39846.214
United Kingdom,GBR,2007,38606.669
United Kingdom,GBR,2008,37713.55
United Kingdom,GBR,2009,34442.674
United Kingdom,GBR,2010,35282.639
United Kingdom,GBR,2011,32248.961
United Kingdom,GBR,2012,32201.34
United Kingdom,GBR,2013,31320.213
United Kingdom,GBR,2014,28853.402
United Kingdom,GBR,2015,28135.628
United Kingdom,GBR,2016,27530.076
United Kingdom,GBR,2017,26763.55
United Kingdom,GBR,2018,26244.336
United Kingdom,GBR,2019,25528.108
United States,USA,1965,69915.6
United States,USA,1966,73174.345
United States,USA,1967,74678.427
United States,USA,1968,78593.777
United States,USA,1969,81838.888
United States,USA,1970,83909.879
United States,USA,1971,84499.34
United States,USA,1972,87944.226
United States,USA,1973,90524.341
United States,USA,1974,86544.463
United States,USA,1975,82777.763
United States,USA,1976,86766.519
United States,USA,1977,88398.231
United States,USA,1978,86913.297
United States,USA,1979,87471.502
United States,USA,1980,83345.764
United States,USA,1981,79850.212
United States,USA,1982,74821.603
United States,USA,1983,73312.73
United States,USA,1984,76555.932
United States,USA,1985,75409.33
United States,USA,1986,74706.421
United States,USA,1987,76742.92
United States,USA,1988,79362.228
United States,USA,1989,80063.784
United States,USA,1990,78587.188
United States,USA,1991,77312.863
United States,USA,1992,78147.189
United States,USA,1993,78974.317
United States,USA,1994,79674.361
United States,USA,1995,79837.623
United States,USA,1996,81551.189
United States,USA,1997,81613.27
United States,USA,1998,81045.69
United States,USA,1999,81132.007
United States,USA,2000,82440.032
United States,USA,2001,79913.845
United States,USA,2002,79857.76
United States,USA,2003,79498.794
United States,USA,2004,80378.49
United States,USA,2005,79705.379
United States,USA,2006,77867.288
United States,USA,2007,78429.587
United States,USA,2008,75092.87
United States,USA,2009,69849.163
United States,USA,2010,71759.24
United States,USA,2011,69794.35
United States,USA,2012,67499.794
United States,USA,2013,68678.226
United States,USA,2014,68848.068
United States,USA,2015,67534.871
United States,USA,2016,66340.211
United States,USA,2017,65618.912
United States,USA,2018,67859.201
United States,USA,2019,66525.162
Uzbekistan,UZB,1985,25833.976
Uzbekistan,UZB,1986,24904.774
Uzbekistan,UZB,1987,24486.919
Uzbekistan,UZB,1988,25360.94
Uzbekistan,UZB,1989,25389.462
Uzbekistan,UZB,1990,23986.221
Uzbekistan,UZB,1991,23816.772
Uzbekistan,UZB,1992,22060.605
Uzbekistan,UZB,1993,23143.421
Uzbekistan,UZB,1994,22260.231
Uzbekistan,UZB,1995,21504.262
Uzbekistan,UZB,1996,21751.319
Uzbekistan,UZB,1997,21231.176
Uzbekistan,UZB,1998,20902.837
Uzbekistan,UZB,1999,23345.523
Uzbekistan,UZB,2000,23365.436
Uzbekistan,UZB,2001,23098.29
Uzbekistan,UZB,2002,23333.662
Uzbekistan,UZB,2003,21267.603
Uzbekistan,UZB,2004,21339.971
Uzbekistan,UZB,2005,20430.954
Uzbekistan,UZB,2006,18804.629
Uzbekistan,UZB,2007,19640.713
Uzbekistan,UZB,2008,18359.763
Uzbekistan,UZB,2009,17953.252
Uzbekistan,UZB,2010,17387.155
Uzbekistan,UZB,2011,18191.89
Uzbekistan,UZB,2012,17398.221
Uzbekistan,UZB,2013,17198.326
Uzbekistan,UZB,2014,17612.034
Uzbekistan,UZB,2015,16482.494
Uzbekistan,UZB,2016,15149.376
Uzbekistan,UZB,2017,14882.573
Uzbekistan,UZB,2018,15191.219
Uzbekistan,UZB,2019,14534.125
Venezuela,VEN,1965,19339.333
Venezuela,VEN,1966,18874.776
Venezuela,VEN,1967,19206.407
Venezuela,VEN,1968,19791.373
Venezuela,VEN,1969,19274.131
Venezuela,VEN,1970,18632.86
Venezuela,VEN,1971,18072.014
Venezuela,VEN,1972,18469.24
Venezuela,VEN,1973,20684.926
Venezuela,VEN,1974,20498.908
Venezuela,VEN,1975,20511.013
Venezuela,VEN,1976,21618.924
Venezuela,VEN,1977,23338.234
Venezuela,VEN,1978,23221.636
Venezuela,VEN,1979,24747.584
Venezuela,VEN,1980,27207.444
Venezuela,VEN,1981,27482.202
Venezuela,VEN,1982,27213.942
Venezuela,VEN,1983,26002.225
Venezuela,VEN,1984,25511.402
Venezuela,VEN,1985,25219.594
Venezuela,VEN,1986,26268.95
Venezuela,VEN,1987,24659.406
Venezuela,VEN,1988,24717.185
Venezuela,VEN,1989,24290.657
Venezuela,VEN,1990,25171.744
Venezuela,VEN,1991,23682.896
Venezuela,VEN,1992,25188.987
Venezuela,VEN,1993,24278.715
Venezuela,VEN,1994,25829.223
Venezuela,VEN,1995,26230.474
Venezuela,VEN,1996,24552.76
Venezuela,VEN,1997,25396.934
Venezuela,VEN,1998,26770.277
Venezuela,VEN,1999,24775.315
Venezuela,VEN,2000,24670.53
Venezuela,VEN,2001,26412.955
Venezuela,VEN,2002,26006.053
Venezuela,VEN,2003,22221.036
Venezuela,VEN,2004,24113.28
Venezuela,VEN,2005,24390.803
Venezuela,VEN,2006,27173.531
Venezuela,VEN,2007,26878.367
Venezuela,VEN,2008,27355.621
Venezuela,VEN,2009,26950.632
Venezuela,VEN,2010,25483.673
Venezuela,VEN,2011,26007.68
Venezuela,VEN,2012,27107.572
Venezuela,VEN,2013,25787.158
Venezuela,VEN,2014,24901.763
Venezuela,VEN,2015,24248.996
Venezuela,VEN,2016,22619.237
Venezuela,VEN,2017,21932.029
Venezuela,VEN,2018,18694.602
Venezuela,VEN,2019,16184.179
Vietnam,VNM,1965,751.462
Vietnam,VNM,1966,1291.87
Vietnam,VNM,1967,1738.562
Vietnam,VNM,1968,1751.391
Vietnam,VNM,1969,2016.061
Vietnam,VNM,1970,2047.445
Vietnam,VNM,1971,1776.127
Vietnam,VNM,1972,1692.427
Vietnam,VNM,1973,1747.385
Vietnam,VNM,1974,1264.18
Vietnam,VNM,1975,1372.639
Vietnam,VNM,1976,761.667
Vietnam,VNM,1977,797.289
Vietnam,VNM,1978,799.469
Vietnam,VNM,1979,835.483
Vietnam,VNM,1980,916.508
Vietnam,VNM,1981,897.255
Vietnam,VNM,1982,939.178
Vietnam,VNM,1983,980.009
Vietnam,VNM,1984,947.852
Vietnam,VNM,1985,925.988
Vietnam,VNM,1986,1001.086
Vietnam,VNM,1987,1112.147
Vietnam,VNM,1988,1069.307
Vietnam,VNM,1989,900.567
Vietnam,VNM,1990,896.175
Vietnam,VNM,1991,856.392
Vietnam,VNM,1992,902.914
Vietnam,VNM,1993,1021.737
Vietnam,VNM,1994,1106.812
Vietnam,VNM,1995,1268.553
Vietnam,VNM,1996,1438.384
Vietnam,VNM,1997,1719.911
Vietnam,VNM,1998,1891.04
Vietnam,VNM,1999,1845.967
Vietnam,VNM,2000,2117.793
Vietnam,VNM,2001,2309.875
Vietnam,VNM,2002,2568.328
Vietnam,VNM,2003,2772.391
Vietnam,VNM,2004,3541.78
Vietnam,VNM,2005,3791.664
Vietnam,VNM,2006,3290.507
Vietnam,VNM,2007,3536.174
Vietnam,VNM,2008,4414.289
Vietnam,VNM,2009,4346.935
Vietnam,VNM,2010,5065.531
Vietnam,VNM,2011,5461.811
Vietnam,VNM,2012,5388.221
Vietnam,VNM,2013,5670.82
Vietnam,VNM,2014,6182.864
Vietnam,VNM,2015,7111.322
Vietnam,VNM,2016,7445.571
Vietnam,VNM,2017,7386.004
Vietnam,VNM,2018,8607.678
Vietnam,VNM,2019,10056.813
World,OWID_WRL,1965,12143.021
World,OWID_WRL,1966,12526.509
World,OWID_WRL,1967,12741.702
World,OWID_WRL,1968,13239.378
World,OWID_WRL,1969,13848.174
World,OWID_WRL,1970,14425.724
World,OWID_WRL,1971,14689.233
World,OWID_WRL,1972,15160.688
World,OWID_WRL,1973,15731.715
World,OWID_WRL,1974,15388.096
World,OWID_WRL,1975,15108.315
World,OWID_WRL,1976,15662.693
World,OWID_WRL,1977,15892.298
World,OWID_WRL,1978,16071.225
World,OWID_WRL,1979,16324.033
World,OWID_WRL,1980,15853.029
World,OWID_WRL,1981,15393.595
World,OWID_WRL,1982,14954.595
World,OWID_WRL,1983,14834.671
World,OWID_WRL,1984,15183.884
World,OWID_WRL,1985,15199.642
World,OWID_WRL,1986,15215.731
World,OWID_WRL,1987,15435.931
World,OWID_WRL,1988,15694.589
World,OWID_WRL,1989,15729.796
World,OWID_WRL,1990,15593.527
World,OWID_WRL,1991,15387.074
World,OWID_WRL,1992,15268.66
World,OWID_WRL,1993,15057.246
World,OWID_WRL,1994,15027.302
World,OWID_WRL,1995,15059.961
World,OWID_WRL,1996,15299.185
World,OWID_WRL,1997,15236.875
World,OWID_WRL,1998,15108.612
World,OWID_WRL,1999,15165.84
World,OWID_WRL,2000,15351.914
World,OWID_WRL,2001,15341.046
World,OWID_WRL,2002,15493.537
World,OWID_WRL,2003,15962.245
World,OWID_WRL,2004,16507.197
World,OWID_WRL,2005,16884.825
World,OWID_WRL,2006,17152.992
World,OWID_WRL,2007,17522.482
World,OWID_WRL,2008,17433.924
World,OWID_WRL,2009,16909.225
World,OWID_WRL,2010,17492.341
World,OWID_WRL,2011,17744.014
World,OWID_WRL,2012,17761.037
World,OWID_WRL,2013,17813.835
World,OWID_WRL,2014,17677.481
World,OWID_WRL,2015,17550.113
World,OWID_WRL,2016,17511.448
World,OWID_WRL,2017,17556.326
World,OWID_WRL,2018,17796.569
World,OWID_WRL,2019,17730.236
